timestamp,age,gender,frequency,categories,personalized_recommendation_frequency,browsing_frequency,product_search_method,search_result_exploration,customer_reviews_importance,add_to_cart,cart_completion_frequency,cart_abandonment_factors,review_left,shopping_satisfaction,service_appreciation,improvement_areas,user_id,date_only
2023-06-09 15:25:33,23,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Wide product selection,Customer service responsiveness,478,2023-06-09
2023-06-09 15:26:38,23,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,479,2023-06-09
2023-06-09 16:28:30,34,Prefer not to say,Few times a month,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,No,3,Product recommendations,Customer service responsiveness,480,2023-06-09
2023-06-09 16:28:58,34,Female,Few times a month,Clothing and Fashion,No,Few times a week,categories,First page,2,Maybe,Sometimes,Found a better price elsewhere,Yes,2,Product recommendations,Reducing packaging waste,481,2023-06-09
2023-06-09 16:29:23,45,Others,Few times a month,Beauty and Personal Care,No,Few times a month,Filter,First page,2,Yes,Often,Changed my mind or no longer need the item,Yes,2,Competitive prices,Product quality and accuracy,482,2023-06-09
2023-06-09 16:29:50,33,Prefer not to say,Once a week,Beauty and Personal Care,No,Few times a month,categories,Multiple pages,1,No,Rarely,Changed my mind or no longer need the item,Yes,2,Competitive prices,Product quality and accuracy,483,2023-06-09
2023-06-09 16:30:15,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,2,Yes,Often,Found a better price elsewhere,Yes,1,Competitive prices,Reducing packaging waste,484,2023-06-09
2023-06-09 16:30:40,45,Prefer not to say,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,485,2023-06-09
2023-06-09 16:31:06,45,Male,Few times a month,Beauty and Personal Care,No,Few times a week,others,First page,2,No,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Product quality and accuracy,486,2023-06-09
2023-06-09 16:31:33,34,Female,Once a week,Clothing and Fashion,No,Few times a week,categories,First page,2,Maybe,Often,Changed my mind or no longer need the item,Yes,3,Competitive prices,Customer service responsiveness,487,2023-06-09
2023-06-09 16:32:00,67,Prefer not to say,Few times a month,Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,3,No,Sometimes,High shipping costs,Yes,2,Product recommendations,Reducing packaging waste,488,2023-06-09
2023-06-09 16:32:28,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Always,Found a better price elsewhere,Yes,4,Product recommendations,Reducing packaging waste,489,2023-06-09
2023-06-09 16:32:56,45,Others,Less than once a month,Beauty and Personal Care,No,Few times a week,Filter,First page,4,Maybe,Always,Found a better price elsewhere,Yes,2,Product recommendations,Customer service responsiveness,490,2023-06-09
2023-06-09 16:33:19,23,Female,Once a month,Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Reducing packaging waste,491,2023-06-09
2023-06-09 19:22:11,21,Prefer not to say,Less than once a month,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,492,2023-06-09
2023-06-09 19:23:09,23,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Yes,4,User-friendly website/app interface,Customer service responsiveness,493,2023-06-09
2023-06-09 19:24:06,23,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Reducing packaging waste,494,2023-06-09
2023-06-09 19:24:57,42,Female,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,495,2023-06-09
2023-06-09 19:26:02,23,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Shipping speed and reliability,496,2023-06-09
2023-06-09 19:27:00,23,Prefer not to say,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Always,Changed my mind or no longer need the item,Yes,3,Wide product selection,Customer service responsiveness,497,2023-06-09
2023-06-09 19:28:09,25,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Sometimes,others,Yes,3,Product recommendations,Reducing packaging waste,498,2023-06-09
2023-06-10 10:49:42,40,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Yes,1,Wide product selection,Product quality and accuracy,499,2023-06-10
2023-06-10 14:40:34,23,Female,Few times a month,Beauty and Personal Care,Yes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,500,2023-06-10
2023-06-10 14:41:51,23,Female,Multiple times a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Reducing packaging waste,501,2023-06-10
2023-06-10 23:21:59,27,Male,Less than once a month,Clothing and Fashion,Sometimes,Rarely,categories,Multiple pages,1,Yes,Sometimes,Changed my mind or no longer need the item,No,2,Wide product selection,Product quality and accuracy,502,2023-06-10
2023-06-11 09:31:41,39,Male,Once a month,Home and Kitchen,Sometimes,Few times a week,Keyword,Multiple pages,1,Yes,Often,Found a better price elsewhere,Yes,1,All the above,Reducing packaging waste,503,2023-06-11
2023-06-11 09:53:31,32,Female,Once a month,Clothing and Fashion;Home and Kitchen;others,No,Few times a week,others,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Yes,2,Competitive prices,Shipping speed and reliability,504,2023-06-11
2023-06-11 14:07:39,36,Female,Less than once a month,Home and Kitchen,No,Rarely,Keyword,Multiple pages,1,Maybe,Sometimes,others,No,2,Wide product selection,Product quality and accuracy,505,2023-06-11
2023-06-11 21:15:38,40,Female,Once a month,Clothing and Fashion,Yes,Rarely,categories,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Yes,4,Product recommendations,Customer service responsiveness,506,2023-06-11
2023-06-11 22:42:48,23,Male,Once a month,Clothing and Fashion,Sometimes,Rarely,Filter,First page,3,No,Sometimes,Found a better price elsewhere,No,1,Product recommendations,Customer service responsiveness,507,2023-06-11
2023-06-11 22:43:19,45,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,Yes,1,Competitive prices,Reducing packaging waste,508,2023-06-11
2023-06-11 22:44:01,45,Prefer not to say,Few times a month,Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,2,Yes,Often,High shipping costs,Yes,1,Wide product selection,Product quality and accuracy,509,2023-06-11
2023-06-11 22:44:46,45,Prefer not to say,Few times a month,Beauty and Personal Care,Yes,Few times a month,Filter,Multiple pages,2,Maybe,Sometimes,Found a better price elsewhere,Yes,1,Wide product selection,Product quality and accuracy,510,2023-06-11
2023-06-11 22:45:34,45,Prefer not to say,Few times a month,Groceries and Gourmet Food;Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,1,Maybe,Often,Found a better price elsewhere,Yes,1,Product recommendations,Reducing packaging waste,511,2023-06-11
2023-06-11 22:47:42,45,Female,Few times a month,Clothing and Fashion,No,Multiple times a day,categories,First page,1,No,Sometimes,Found a better price elsewhere,No,4,User-friendly website/app interface,Shipping speed and reliability,512,2023-06-11
2023-06-11 22:48:27,32,Male,Once a month,Clothing and Fashion;Home and Kitchen,No,Rarely,others,First page,4,Maybe,Rarely,High shipping costs,Yes,5,Competitive prices,Customer service responsiveness,513,2023-06-11
2023-06-11 22:49:05,34,Prefer not to say,Once a month,Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,No,2,Competitive prices,Reducing packaging waste,514,2023-06-11
2023-06-11 22:49:49,54,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Competitive prices,Reducing packaging waste,515,2023-06-11
2023-06-11 22:50:44,25,Male,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,No,Few times a month,Keyword,Multiple pages,3,Maybe,Often,Found a better price elsewhere,No,2,Product recommendations,Customer service responsiveness,516,2023-06-11
2023-06-11 22:51:27,26,Others,Once a month,Clothing and Fashion;Home and Kitchen;others,No,Multiple times a day,Filter,First page,4,Maybe,Often,Found a better price elsewhere,No,2,Product recommendations,Product quality and accuracy,517,2023-06-11
2023-06-11 22:52:06,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,categories,First page,3,No,Sometimes,Found a better price elsewhere,Yes,2,Competitive prices,Reducing packaging waste,518,2023-06-11
2023-06-11 22:52:47,22,Male,Once a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Keyword,First page,2,No,Often,Found a better price elsewhere,No,2,Competitive prices,Customer service responsiveness,519,2023-06-11
2023-06-11 22:53:44,34,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,First page,1,Yes,Often,Found a better price elsewhere,Yes,2,Competitive prices,Product quality and accuracy,520,2023-06-11
2023-06-11 22:54:33,35,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,No,3,Wide product selection,Customer service responsiveness,521,2023-06-11
2023-06-11 22:55:58,34,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a week,categories,Multiple pages,4,No,Sometimes,Changed my mind or no longer need the item,No,4,Competitive prices,Reducing packaging waste,522,2023-06-11
2023-06-11 22:56:58,21,Others,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,First page,4,No,Rarely,Changed my mind or no longer need the item,No,4,Product recommendations,Product quality and accuracy,523,2023-06-11
2023-06-11 22:57:34,24,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Rarely,others,First page,5,No,Never,others,No,5,User-friendly website/app interface,Reducing packaging waste,524,2023-06-11
2023-06-11 22:58:09,26,Prefer not to say,Less than once a month,Home and Kitchen;others,No,Rarely,others,First page,5,No,Never,others,No,5,User-friendly website/app interface,Product quality and accuracy,525,2023-06-11
2023-06-11 22:58:52,36,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Rarely,others,First page,5,Maybe,Rarely,others,No,4,Wide product selection,Customer service responsiveness,526,2023-06-11
2023-06-11 22:59:30,36,Female,Once a month,Groceries and Gourmet Food,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Found a better price elsewhere,No,3,Competitive prices,Reducing packaging waste,527,2023-06-11
2023-06-11 23:00:11,28,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,others,Multiple pages,4,No,Rarely,Changed my mind or no longer need the item,No,4,Product recommendations,Reducing packaging waste,528,2023-06-11
2023-06-11 23:01:04,40,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,Yes,Few times a month,categories,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Wide product selection,Shipping speed and reliability,529,2023-06-11
2023-06-11 23:02:11,50,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Reducing packaging waste,530,2023-06-11
2023-06-11 23:02:55,27,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Yes,3,Wide product selection,Product quality and accuracy,531,2023-06-11
2023-06-11 23:03:34,27,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a month,Filter,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,4,Wide product selection,Shipping speed and reliability,532,2023-06-11
2023-06-11 23:04:17,45,Male,Few times a month,Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Keyword,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Product quality and accuracy,533,2023-06-11
2023-06-11 23:04:55,46,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,No,3,Competitive prices,Reducing packaging waste,534,2023-06-11
2023-06-11 23:05:38,60,Prefer not to say,Less than once a month,Home and Kitchen;others,Sometimes,Few times a month,categories,First page,4,Yes,Sometimes,High shipping costs,Yes,4,Product recommendations,Customer service responsiveness,535,2023-06-11
2023-06-11 23:06:16,32,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,Filter,First page,1,Yes,Always,Found a better price elsewhere,No,4,Wide product selection,Reducing packaging waste,536,2023-06-11
2023-06-11 23:06:52,45,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,2,No,Sometimes,others,No,2,Competitive prices,Customer service responsiveness,537,2023-06-11
2023-06-11 23:07:31,25,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Few times a week,Keyword,Multiple pages,3,No,Often,Found a better price elsewhere,No,2,Product recommendations,Customer service responsiveness,538,2023-06-11
2023-06-11 23:08:35,37,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Shipping speed and reliability,539,2023-06-11
2023-06-11 23:09:33,37,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Rarely,Keyword,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,No,3,Product recommendations,Customer service responsiveness,540,2023-06-11
2023-06-11 23:10:14,32,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,541,2023-06-11
2023-06-11 23:10:59,56,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,No,2,Product recommendations,Reducing packaging waste,542,2023-06-11
2023-06-11 23:15:03,34,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,2,Product recommendations,Customer service responsiveness,543,2023-06-11
2023-06-11 23:15:37,21,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,categories,First page,3,Maybe,Often,Changed my mind or no longer need the item,No,1,Wide product selection,Product quality and accuracy,544,2023-06-11
2023-06-11 23:16:18,46,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Yes,Few times a week,Keyword,First page,1,Maybe,Often,Changed my mind or no longer need the item,No,2,Competitive prices,Product quality and accuracy,545,2023-06-11
2023-06-11 23:16:58,21,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,Keyword,Multiple pages,5,Maybe,Sometimes,Found a better price elsewhere,Yes,1,Competitive prices,Reducing packaging waste,546,2023-06-11
2023-06-11 23:17:41,31,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Yes,2,Competitive prices,Customer service responsiveness,547,2023-06-11
2023-06-11 23:18:35,36,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,2,User-friendly website/app interface,Customer service responsiveness,548,2023-06-11
2023-06-11 23:19:12,35,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,categories,First page,2,No,Often,High shipping costs,Yes,1,Product recommendations,Product quality and accuracy,549,2023-06-11
2023-06-11 23:19:45,25,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,550,2023-06-11
2023-06-11 23:20:18,45,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,categories,Multiple pages,3,No,Rarely,Changed my mind or no longer need the item,No,1,User-friendly website/app interface,Customer service responsiveness,551,2023-06-11
2023-06-11 23:20:57,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a week,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,No,1,Competitive prices,Reducing packaging waste,552,2023-06-11
2023-06-11 23:21:30,36,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a month,categories,Multiple pages,1,No,Often,High shipping costs,Yes,2,Wide product selection,Product quality and accuracy,553,2023-06-11
2023-06-11 23:22:19,43,Male,Once a month,Beauty and Personal Care,Sometimes,Multiple times a day,Filter,Multiple pages,2,No,Always,Found a better price elsewhere,No,1,Competitive prices,Product quality and accuracy,554,2023-06-11
2023-06-11 23:22:55,34,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a week,categories,Multiple pages,4,Maybe,Always,High shipping costs,Yes,1,Competitive prices,Customer service responsiveness,555,2023-06-11
2023-06-11 23:24:21,43,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Filter,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Yes,2,Competitive prices,Reducing packaging waste,556,2023-06-11
2023-06-11 23:25:09,25,Female,Few times a month,Clothing and Fashion;others,No,Few times a week,Keyword,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,No,2,Product recommendations,Customer service responsiveness,557,2023-06-11
2023-06-11 23:25:48,43,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,3,No,Sometimes,Found a better price elsewhere,No,2,Competitive prices,Customer service responsiveness,558,2023-06-11
2023-06-11 23:26:21,56,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,Filter,First page,2,No,Rarely,Changed my mind or no longer need the item,Yes,2,Product recommendations,Product quality and accuracy,559,2023-06-11
2023-06-11 23:26:54,32,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,No,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,No,3,Product recommendations,Customer service responsiveness,560,2023-06-11
2023-06-11 23:27:25,21,Male,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,1,Maybe,Sometimes,Found a better price elsewhere,No,2,Competitive prices,Customer service responsiveness,561,2023-06-11
2023-06-11 23:27:55,34,Male,Less than once a month,Clothing and Fashion,No,Few times a week,categories,First page,2,No,Often,Found a better price elsewhere,Yes,3,User-friendly website/app interface,Customer service responsiveness,562,2023-06-11
2023-06-11 23:28:26,34,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion,No,Multiple times a day,Keyword,Multiple pages,5,No,Always,Changed my mind or no longer need the item,No,2,User-friendly website/app interface,Product quality and accuracy,563,2023-06-11
2023-06-12 09:40:22,34,Female,Once a week,Clothing and Fashion,No,Few times a week,Keyword,Multiple pages,2,No,Often,Changed my mind or no longer need the item,No,4,User-friendly website/app interface,Shipping speed and reliability,564,2023-06-12
2023-06-12 14:41:06,45,Prefer not to say,Once a month,Clothing and Fashion,Sometimes,Few times a week,Keyword,First page,2,Maybe,Sometimes,others,Yes,3,Product recommendations,Reducing packaging waste,565,2023-06-12
2023-06-12 14:41:58,45,Female,Once a week,Beauty and Personal Care,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,4,Product recommendations,Product quality and accuracy,566,2023-06-12
2023-06-12 14:43:30,45,Prefer not to say,Less than once a month,Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Never,Found a better price elsewhere,No,4,Competitive prices,Shipping speed and reliability,567,2023-06-12
2023-06-12 14:44:47,45,Female,Few times a month,Groceries and Gourmet Food,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Often,Changed my mind or no longer need the item,Yes,3,Product recommendations,Product quality and accuracy,568,2023-06-12
2023-06-12 14:48:55,45,Female,Few times a month,Beauty and Personal Care,Yes,Few times a month,others,Multiple pages,3,Maybe,Rarely,Found a better price elsewhere,Yes,3,Product recommendations,Reducing packaging waste,569,2023-06-12
2023-06-12 14:49:47,45,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,4,Product recommendations,Product quality and accuracy,570,2023-06-12
2023-06-12 14:51:24,25,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,571,2023-06-12
2023-06-12 14:54:13,45,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,User-friendly website/app interface,Product quality and accuracy,572,2023-06-12
2023-06-12 15:27:59,60,Male,Once a week,Beauty and Personal Care,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Yes,3,Product recommendations,Customer service responsiveness,573,2023-06-12
2023-06-12 15:29:20,26,Male,Few times a month,Groceries and Gourmet Food,Sometimes,Few times a week,categories,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Wide product selection,Customer service responsiveness,574,2023-06-12
2023-06-12 15:33:53,25,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,575,2023-06-12
2023-06-12 15:35:24,45,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,2,Maybe,Sometimes,High shipping costs,Yes,4,Competitive prices,Customer service responsiveness,576,2023-06-12
2023-06-12 15:37:14,12,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,4,Wide product selection,Customer service responsiveness,577,2023-06-12
2023-06-12 15:38:48,56,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Multiple times a day,categories,Multiple pages,4,No,Sometimes,Found a better price elsewhere,Yes,4,Product recommendations,Customer service responsiveness,578,2023-06-12
2023-06-12 15:40:25,45,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,Filter,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Yes,2,Competitive prices,Customer service responsiveness,579,2023-06-12
2023-06-12 15:42:05,41,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Product quality and accuracy,580,2023-06-12
2023-06-12 15:44:16,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Keyword,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,581,2023-06-12
2023-06-12 15:45:27,23,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,Keyword,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Competitive prices,Customer service responsiveness,582,2023-06-12
2023-06-12 15:47:01,45,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Yes,3,Product recommendations,Reducing packaging waste,583,2023-06-12
2023-06-12 15:48:11,25,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Yes,4,Product recommendations,Reducing packaging waste,584,2023-06-12
2023-06-12 15:49:27,25,Male,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,2,Yes,Sometimes,Found a better price elsewhere,Yes,2,Product recommendations,Product quality and accuracy,585,2023-06-12
2023-06-12 15:51:31,23,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Keyword,Multiple pages,4,Maybe,Sometimes,High shipping costs,Yes,3,Product recommendations,Customer service responsiveness,586,2023-06-12
2023-06-12 15:52:33,23,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,User-friendly website/app interface,Customer service responsiveness,587,2023-06-12
2023-06-12 15:53:28,23,Female,Once a month,Clothing and Fashion,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,No,3,Competitive prices,Customer service responsiveness,588,2023-06-12
2023-06-12 15:54:44,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,589,2023-06-12
2023-06-12 15:55:53,23,Prefer not to say,Multiple times a week,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Yes,3,Competitive prices,Customer service responsiveness,590,2023-06-12
2023-06-12 15:56:57,23,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Yes,5,Competitive prices,Customer service responsiveness,591,2023-06-12
2023-06-12 15:57:52,23,Female,Once a week,Groceries and Gourmet Food,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Rarely,High shipping costs,Yes,4,Product recommendations,Customer service responsiveness,592,2023-06-12
2023-06-12 15:59:10,23,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Yes,4,Product recommendations,Product quality and accuracy,593,2023-06-12
2023-06-12 15:59:59,23,Female,Few times a month,Beauty and Personal Care,Yes,Few times a week,Keyword,First page,3,Maybe,Sometimes,Found a better price elsewhere,Yes,4,Competitive prices,Customer service responsiveness,594,2023-06-12
2023-06-12 16:00:56,25,Female,Once a week,Beauty and Personal Care,Sometimes,Multiple times a day,categories,Multiple pages,4,Maybe,Sometimes,Found a better price elsewhere,Yes,3,Product recommendations,Customer service responsiveness,595,2023-06-12
